"Step","optimizer: adamx - gamma","optimizer: adamx - gamma__MIN","optimizer: adamx - gamma__MAX"
"457","1.185617676803044","1.0123090744018555","1.335150420665741"
"458","1.0379827405725206","0.9029708419527326","1.2473528512886591"
"459","1.1807119360991887","0.9701024719646999","1.316852126802717"
"460","1.164965294940131","0.9406267830303737","1.3882311838013786"
"461","1.1614707912717546","1.0647696597235543","1.2675125088010515"
"462","1.0665739910943166","0.9343126841953823","1.2318416365555354"
"463","1.2351730934211187","0.8240174949169159","1.4818533233233862"
"464","1.2009523621627263","1.1134002762181419","1.3788328851972307"
"465","1.200883569887706","1.0751846517835344","1.3163805093084062"
"466","1.1570909542696817","0.9941772818565369","1.422319837978908"
"467","1.1049886401210514","0.9646444256816592","1.3438171276024409"
"468","1.2214497208595276","0.9126028333391462","1.580900149685996"
"469","1.1748771914413996","0.9692292128290448","1.3200954454285758"
"470","1.2099918288843974","1.0500268297536033","1.51066278559821"
"471","1.0670234654630932","0.9779184460639954","1.194712370634079"
"472","1.339899883525712","1.0401126933949334","1.6125497307096208"
"473","1.1761295420782907","1.0697982098375047","1.396340753350939"
"474","1.0985422713415962","0.9420094788074493","1.2553418747016363"
"475","1.2132007360458374","1.0724191623074668","1.4426999688148499"
"476","1.298724149806159","1.179883931364332","1.4646567106246948"
"477","1.197956393446241","0.9342250909124102","1.3353269142763955"
"478","1.0474152735301425","0.8342885247298649","1.292719577039991"
"479","1.0987511336803437","0.892203824860709","1.2962133373532976"
"480","1.1741645302091326","1.055815305028643","1.3671278953552246"
"481","1.1391356238297052","0.9629151735986982","1.4725553393363953"
"482","1.099190697499684","0.7744997228894915","1.395616774048124"
"483","1.1259409453187668","1.0216972742761885","1.2713134969983781"
"484","1.2553173933710373","1.0208424244608199","1.4159009754657745"
"485","1.02000798029559","0.8236246215445655","1.3130899625165122"
"486","1.2390889508383613","0.9009485670498439","1.5970064061028617"
"487","1.1756090100322452","0.9328609492097583","1.3935751616954803"
"488","1.1711147725582123","0.9614073080675942","1.430747619697026"
"489","1.2310056788580759","0.9540514137063708","1.4152427060263497"
"490","1.2699738289628713","0.9628626789365496","1.4605345981461662"
"491","1.119157842227391","0.929813027381897","1.2660872893674033"
"492","1.2120550743171148","1.0926649527890342","1.437988213130406"
"493","1.2606364343847545","1.0904483497142792","1.3873501207147325"
"494","1.077140028136117","0.930279940366745","1.2977710195950098"
"495","1.264750266926629","1.0366509088448115","1.4298184982367925"
"496","1.158395825965064","0.9957946496350425","1.2831851882593972"
"497","1.2018420730318342","0.9134956726006099","1.3988422751426697"
"498","1.1078491500445775","0.9290226442473275","1.314263607774462"
"499","1.1348176862512316","0.86919452888625","1.4049730513777052"
"500","1.2053715212004525","1.065911842244012","1.4019691560949599"
"501","1.1581815557820456","0.9443882022585187","1.3923047908714838"
"502","1.2474272004195621","0.9791729663099561","1.4800157972744532"
"503","1.102159497141838","0.9406505163226809","1.2293703854084015"
"504","1.1800061787877762","0.9676588560853686","1.3819126231329781"
"505","1.0391754171677998","0.9024571818964822","1.1407893555504935"
"506","1.3396863196577347","1.0744962649685996","1.4987188833100455"
"507","1.1155966520309448","0.8422223372118813","1.4070228806563787"
"508","1.0820904306003025","0.9832812462534223","1.1798301509448461"
"509","1.166200965642929","1.0527997825826918","1.2377972219671523"
"510","1.0889866398913521","0.6858806631394795","1.4289005739348275"
"511","1.170558250801904","0.9421353254999433","1.3705628556864602"
"512","1.1488903386252267","1.0311728758471352","1.2432546658175332"
"513","1.1523625735725678","1.04855600638049","1.302715241909027"
"514","1.1826777500765664","1.0323971254484994","1.3330118187836237"
"515","1.188117343187332","1.0931322489465987","1.2307973035744257"
"516","1.0572819888591767","0.9146831674235207","1.136625975370407"
"517","1.1420644253492356","1.010786043746131","1.286649878535952"
"518","1.224691335644041","1.1538977835859572","1.2849994472094945"
"519","1.074563834496907","0.9171330119882312","1.1789253311497825"
"520","1.1376883906977517","0.9388307077544076","1.2909868572439467"
"521","1.2940171974045893","1.0075215782438005","1.597165243966239"
"522","1.2038239129952022","0.9604322058813912","1.3524694102151054"
"523","1.07234936271395","0.8539358249732426","1.3569094027791704"
"524","1.1704921185970307","1.0726048520633154","1.409475599016462"
"525","1.1705625610692159","1.0208934886114938","1.3065453044005804"
"526","1.0042415618896483","0.7263850229127067","1.2978920553411757"
"527","1.1873729182141166","0.9763533920049667","1.438150065285819"
"528","1.2406694088663375","0.7911475385938372","1.5349000564643316"
"529","1.1512910297938754","1.0396998013768877","1.321878867489951"
"530","1.1705371354307448","0.9980087109974453","1.330741286277771"
"531","1.2027766908918107","1.0902215668133326","1.3488437831401825"
"532","1.173486184648105","0.8873893426997321","1.385607932295118"
"533","1.1707712377820698","0.9362456245081765","1.5564420308385576"
"534","1.1472304233482906","0.9507342662130084","1.3130465490477425"
"535","1.073454117349216","0.9113347743238721","1.1497274466923304"
"536","1.082082566193172","0.8655911726611001","1.3212515456335885"
"537","1.3084652994360242","1.0339373307568687","1.5357594064303808"
"538","1.2150011565004075","0.8397328129836491","1.3935797640255518"
"539","1.2660457449299947","1.199723903621946","1.3296414485999517"
"540","1.276634019613266","1.0647845566272736","1.463911039488656"
"541","1.1743890685694558","0.9131964232240405","1.331120878458023"
"542","1.1059809165341512","0.9109859338828495","1.2661513132708413"
"543","1.03746249633176","0.8753158726862499","1.1479804984160833"
"544","1.3588229477405547","1.2697475850582123","1.4262748999255044"
"545","1.189994897161211","1.0707416108676366","1.33530307667596"
"546","1.1526668131351472","1.0326777057988303","1.2878611258098058"
"547","1.04216379736151","0.8254048334700721","1.255804534469332"
"548","1.2061367009367263","1.086511709860393","1.3667505042893546"
"549","1.2737893360001702","1.1098918574196952","1.5121377621378218"
"550","1.1005866191216878","0.872674469436918","1.378301543848855"
"551","1.250855988264084","1.0656322283404214","1.386644457067762"
"552","1.0212378076144628","0.9122344425746373","1.1789139764649528"
"553","1.231328752211162","1.0665241735322135","1.3590788798672813"
"554","1.1552938044071195","0.9705402723380497","1.2863281156335558"
"555","1.1697431811264583","1.0451691363539015","1.4721545832497733"
"556","1.1915132761001588","0.9618959086281913","1.4346401180539812"
"557","1.1858697371823446","0.9903869203158787","1.3033697009086609"
"558","1.1091692004884994","0.9598209645066943","1.2822876742907934"
"559","1.069338829602514","0.8924838240657534","1.283889263868332"
"560","1.1264771248613086","0.9453409612178802","1.3087707247052873"
"561","1.3031154811382293","1.1900440284184046","1.419797705752509"
"562","1.1000382261616841","1.0113371057169778","1.289997982127326"
"563","1.14169950229781","0.8913861300264087","1.4043263026646204"
"564","1.2950049127851213","0.9650506292070661","1.5293068545205253"
"565","1.154825190135411","1.1019221586840493","1.1988507466656821"
"566","1.2520197612898691","1.0487150677612849","1.5115650466510229"
"567","1.093827268907002","0.8587067595549992","1.3924439421721868"
"568","1.1440134925501686","0.9285370579787663","1.312261347259794"
"569","1.3875681885651179","1.1478867190224784","1.501621173960822"
"570","1.22334264091083","1.1075707844325475","1.3493588268756866"
"571","1.0179060186658586","0.8674388400145939","1.1708307777132307"
"572","1.2256761768034525","0.9811092700277056","1.5344687785421098"
"573","1.2758105031081608","0.9497596578938621","1.4882969430514745"
"574","1.2985037722757884","1.2399806848594122","1.3646661809512548"
"575","1.1775799325534275","1.0278509897845132","1.283683214868818"
"576","1.1400126678603038","1.0190938242844172","1.2389473233904158"
"577","1.1601328219686236","1.016420385667256","1.3796926396233695"
"578","1.194808416707175","0.9869851129395621","1.4894184257302965"
"579","1.0359425387212209","0.8918889484235218","1.1318853199481964"
"580","1.1659723469189236","0.9492875380175454","1.4580234161445074"
"581","1.025113579205104","0.8198142264570508","1.328926341874259"
"582","1.221201547554561","1.0220362416335516","1.3558811247348785"
"583","1.2452509897095816","1.0826991030148096","1.4703308854784285"
"584","1.096023632798876","0.9291245681898934","1.2921318880149297"
"585","1.1609249932425363","0.9500492087432316","1.5143536925315857"
"586","1.2372207811900549","1.0333892915930067","1.4431217483111791"
"587","1.169187389101301","0.921448677778244","1.3682630743299211"
"588","0.993183868271964","0.7567448616027832","1.3130396519388472"
"589","1.0655524126120977","0.9107562133244106","1.1984485643250602"
"590","1.191171979904175","0.9875930803162711","1.2691112629004888"
"591","1.153839120694569","1.0366163296358926","1.2692147237913949"
"592","1.2082284195082529","0.8144056584153857","1.5356252874646867"
"593","1.2183140397071839","0.9333438617842538","1.4791941898209708"
"594","1.2859486205237252","1.1056095148835863","1.556459094796862"
"595","1.1573621643441065","0.9698557342801776","1.4507466810090202"
"596","1.0565210955483573","0.8444472146885735","1.296893869127546"
"597","1.165639786209379","0.9859688452311924","1.4555105822426933"
"598","1.0780633598566056","0.9170461233173098","1.1488684841564722"
"599","1.1426088350159782","0.9267467515809196","1.339218680347715"
"600","1.1808808216026851","0.9912849962711334","1.3580857855933053"
"601","1.1778515645435879","0.9273957226957593","1.4378641162599837"
"602","1.1762602082320623","0.8478865112577166","1.4356051342827933"
"603","1.292010282618659","0.9817588201590947","1.6916978103773934"
"604","1.1649246079581126","1.0184124580451421","1.4032013671738761"
"605","1.160664643560137","1.0661570302077703","1.2384823731013708"
"606","1.117959544488362","0.9067024844033378","1.30439658675875"
"607","1.1692051627806257","0.8481217835630689","1.4596775429589408"
"608","1.124893498846463","0.8325594514608383","1.3795608920710427"
"609","1.1852646797895432","1.0621525985854012","1.337375921862466"
"610","1.1665968069008419","0.9150193503924778","1.3524720285620009"
"611","1.1591785481997898","0.9242020036493029","1.4085264801979065"
"612","1.1970405046428951","0.922736216868673","1.4623959575380598"
"613","1.1305768736771173","1.0834336919443948","1.1808526813983917"
"614","1.159927538888795","0.9490622516189303","1.308488232748849"
"615","1.113265445828438","0.9476499408483505","1.237206220626831"
"616","1.2111524113586971","0.9336013070174626","1.341203280857631"
"617","1.3262455608163561","0.973089018038341","1.585371426173619"
"618","0.9675925727401461","0.6940187535115651","1.078153908252716"
"619","1.12385550567082","1.018601724079677","1.2650862293584006"
"620","1.1628874829837255","0.974021485873631","1.3461209876196725"
"621","1.1837432946477615","0.9465236621243613","1.3417248555592127"
"622","1.1718945835317887","1.0274618097714014","1.3896363633019584"
"623","1.0967847147158214","0.8758439740964344","1.3017686520304"
"624","1.1571439027786254","1.0605598304952895","1.2458840693746294"
"625","1.1176949645791736","0.8827483143125262","1.2914755131517137"
"626","1.0694953203201294","0.9450738855770656","1.2651132983820779"
"627","1.2402660191059112","0.9526973792484829","1.4539464456694466"
"628","1.192702828134809","1.0184600353240967","1.4463691711425781"
"629","1.261319317136492","1.035711135183062","1.509075837475913"
"630","1.0737391463347845","0.9739491854395185","1.200766452721187"
"631","1.1137169114180971","0.9584272716726575","1.310595371893474"
"632","1.2045150024550302","0.9795249402523041","1.5219570738928658"
"633","1.238914464201246","1.1545896700450353","1.4279767743178777"
"634","1.0913158919130055","0.8090027890035084","1.2071542356695448"
"635","1.1981826611927577","1.0685245777879442","1.534424594470433"
"636","1.3309964929308211","1.0824346372059412","1.4478540931429182"
"637","1.225060542992183","0.9184329424585614","1.594801868711199"
"638","1.1021843237536293","0.9149191081523895","1.4310754196984428"
"639","1.227488842180797","1.0038361081055232","1.4750395246914454"
"640","1.2148078773702893","1.0823097612176622","1.3511536887713842"
"641","1.0694374616656985","0.863019619669233","1.2986838476998466"
"642","1.0815178935016905","0.9203008392027446","1.2303242896284377"
"643","1.192733299732208","1.1097348204680852","1.2818090191909246"
"644","1.1813182243279048","0.9492613247462681","1.5238236784934998"
"645","1.1852029442787169","0.9633020971502576","1.4060524531773158"
"646","1.074042889050075","0.9855998030730656","1.2773968875408173"
"647","1.2929680015359604","1.109942295721599","1.3851720563002996"
"648","1.1355363999094281","0.9895195918423789","1.428387233189174"
"649","1.234621831348964","0.8532279602118901","1.620537417275565"
"650","1.0631349069731575","0.9167079542364392","1.267964094877243"
"651","1.2248524912766048","1.0443683649812425","1.454535356589726"
"652","1.2801762163639068","1.180097052029201","1.4101558370249612"
"653","1.17501169187682","1.039095584835325","1.3723616003990173"
"654","1.076486917904445","0.8535776776926858","1.2598164592470442"
"655","1.161766799858638","1.0510269062859672","1.3479856763567244"
"656","1.0980330594948362","0.9472492252077375","1.3857329658099584"
"657","1.1614161840506962","0.9896965069430215","1.2636794533048357"
"658","1.1459246167114803","0.8803781952176776","1.5046764271599906"
"659","1.28911121402468","1.0740646890231542","1.4358489683696203"
